listing_id,price,borough,neighbourhood,price_per_month,latitude,longitude,description,room_type,host_name,last_review,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,booked_days_365
32742915,33,Queens, East Elmhurst,1003.75,40.75984,-73.88228,SPECIAL! NYC Summer - Reserve LOW Prices,private room,Noel,2019-06-16,1,17,6.46,4,208,157
32743311,220,Manhattan, East Village,6691.666667,40.73219,-73.98503,Amazing  apt  Steps away from NYU and Union Square,entire home/apt,Anna,2019-06-22,4,9,2.23,2,233,132
32744022,123,Manhattan, Upper West Side,3741.25,40.79106,-73.96785,Large 1BR Sublet UWS Luxury High-Rise,entire home/apt,Shel,2019-04-22,7,2,0.65,1,0,365
32744084,50,Brooklyn, Williamsburg,1520.833333,40.71315,-73.95695,Sunny Bedroom in Williamsburg,private room,Nina,2019-06-17,1,12,3.13,1,13,352
32744206,39,Manhattan, Kips Bay,1186.25,40.7423,-73.98016,Sleep & The City (Women Shared Apartment),shared room,Brianna,2019-06-18,2,1,1.0,3,345,20
32745294,100,Brooklyn, East Flatbush,3041.666667,40.6472,-73.92951,Packaged for one plus group (QUEEN),private room,Glen,2019-06-23,2,4,1.85,4,360,5
32745711,110,Brooklyn, East Flatbush,3345.833333,40.64659,-73.93058,Packaged for one plus groups (ENSUITE KING),private room,Glen,2019-06-30,2,6,2.54,4,354,11
32746895,250,Brooklyn, Crown Heights,7604.166667,40.6773,-73.9528,"Spacious, Sunlit Brooklyn Loft with City Views",entire home/apt,Blake,2019-06-24,5,3,1.15,1,179,186
32747955,85,Queens, Ditmars Steinway,2585.416667,40.77482,-73.90852,"Charming BDR - 15min Manhattan-4min stn trains N,W",private room,Vinicius,2019-06-24,3,13,3.71,2,208,157
32748003,85,Queens, Flushing,2585.416667,40.76663,-73.81921,Close to Flushing Main Street and Manhattan! (3D),entire home/apt,Northern Star Realty,2019-07-06,1,5,1.69,4,145,220
32748646,80,Manhattan, Chelsea,2433.333333,40.74278,-73.99765,曼岛中城 切尔西区CHESEA  21街 闹市中静怡如家的空间,private room,Hong,2019-06-15,1,3,2.5,1,0,365
32749109,30,Brooklyn, Bay Ridge,912.5,40.62439,-74.02024,Bay Ridge(guys only),shared room,Antony,2019-05-13,12,2,0.86,12,0,365
32749800,45,Manhattan, Washington Heights,1368.75,40.84493,-73.93843,Nice Private Room in Manhattan,private room,William,2019-06-26,1,25,5.95,3,205,160
32750252,70,Queens, Elmhurst,2129.166667,40.74033,-73.88561,What’s better than “Glamping”  in NYC!!!,private room,Jean,2019-06-22,1,6,1.61,1,89,276
32750384,44,Brooklyn, Brownsville,1338.333333,40.66863,-73.92169,"Generous, Light-Filled Room in Brooklyn Townhouse",private room,Eugenia,2019-06-01,9,4,1.29,2,12,353
32757476,181,Manhattan, Harlem,5505.416667,40.80299,-73.95443,Apartment 2,entire home/apt,Joyce,2019-07-01,2,15,4.21,1,22,343
32759322,65,Manhattan, East Harlem,1977.083333,40.79359,-73.9407,Enjoy the flavor of Spanish Harlem's rich culture.,private room,Rosalina,2019-07-06,2,2,2.0,1,125,240
32759711,70,Queens, Springfield Gardens,2129.166667,40.69034,-73.74895,Worldclass Casa - Private Room - 5 min to JFK,private room,Tina,2019-06-15,2,12,2.95,3,89,276
32760292,650,Manhattan, Murray Hill,19770.83333,40.74545,-73.97188,LUXURY APT 3 BEDROOMS MIDTOWN Views >GYM>TERRACE,entire home/apt,Shoshana,2019-05-05,5,2,0.6,1,339,26
32762071,51,Brooklyn, Bedford-Stuyvesant,1551.25,40.68402,-73.9424,Bedstuy Artists Quarter (fire escape room),private room,Louis,2019-03-11,1,1,0.25,2,0,365
32764575,140,Manhattan, Chelsea,4258.333333,40.73926,-73.9946,Private bedroom in heart of Downtown Manhattan,private room,Ananth,2019-06-20,2,7,2.73,1,11,354
32764647,170,Queens, Astoria,5170.833333,40.7561,-73.92578,Perfect apartment for the NYC experience,entire home/apt,Ragini,2019-05-12,1,1,0.52,1,60,305
32765984,79,Queens, Forest Hills,2402.916667,40.71627,-73.83768,Beautiful Room and private bath - Great Price!,private room,Deborah,2019-04-29,2,2,0.55,1,85,280
32765985,36,Queens, Astoria,1095.0,40.76663,-73.91436,Cozy sofa-bed 2 in apartment!  Near to Manhattan !,shared room,Lucca & Paula,2019-06-09,1,10,2.36,7,313,52
32766010,145,Manhattan, Midtown,4410.416667,40.74968,-73.98722,Private Studio in the Center of Manhattan,entire home/apt,Qing,2019-06-16,1,7,1.74,1,0,365
32770484,55,Queens, Maspeth,1672.916667,40.72504,-73.88976,"Big Gorgeous Room•A/C| Close NYC 
Modern & Clean",private room,Joselyn,2019-06-23,2,9,2.35,1,180,185
32773207,149,Manhattan, Chelsea,4532.083333,40.74996,-73.99488,Immersive Chelsea's Art House! Great Location!!,entire home/apt,Diego,2019-06-18,2,9,3.03,1,151,214
32775747,99,Brooklyn, Bedford-Stuyvesant,3011.25,40.68376,-73.93336,Super cute & cozy 2BR home in Brooklyn,entire home/apt,Rebecca,2019-07-07,2,8,2.03,1,0,365
32777169,45,Manhattan, Washington Heights,1368.75,40.84332,-73.93829,Beautiful Bedroom in Manhattan,private room,William,2019-06-24,1,20,4.88,3,227,138
32777705,28,Brooklyn, Bedford-Stuyvesant,851.6666667,40.67668,-73.91243,Good Brooklyn shared apartment close to train,shared room,Anchor,2019-06-08,1,5,1.5,17,89,276
32779148,55,Brooklyn, Red Hook,1672.916667,40.68062,-74.00722,HUGE Beautiful Brooklyn Loft,private room,Kelsey,2019-05-01,2,1,0.43,1,5,360
32780360,400,Manhattan, Hell's Kitchen,12166.66667,40.7616,-73.99368,Beautiful & Clean 2B/2B near Times Square,entire home/apt,Jasmine,2019-07-04,2,19,6.2,1,95,270
32781823,115,Queens, Astoria,3497.916667,40.75676,-73.91334,"Private 2bedrooms&bathroom near airport,train&city",private room,Christina,2019-07-02,1,4,1.05,5,90,275
32782675,39,Bronx, Williamsbridge,1186.25,40.87498,-73.85644,Clean and quite,private room,Yany,2019-07-05,3,6,1.57,1,49,316
32783365,158,Manhattan, East Village,4805.833333,40.72412,-73.98283,Peaceful Sanctuary in the heart of the action,entire home/apt,Gerrod & Rebecca,2019-07-05,1,16,5.05,1,70,295
32783755,175,Brooklyn, Boerum Hill,5322.916667,40.68406,-73.98481,Cozy Boerum Hill Private 2 Bedroom Apartment,entire home/apt,Tirinda,2019-06-11,1,12,3.13,2,40,325
32784434,300,Manhattan, Murray Hill,9125.0,40.74929,-73.9779,Luxury Modern Grand Central 2 BR  Apt Sleeps 5,entire home/apt,Anna,2019-07-07,1,29,7.13,2,247,118
32784607,150,Brooklyn, Williamsburg,4562.5,40.71665,-73.9515,New Williamsburg King Bed Condo,entire home/apt,Jeff,2019-05-14,3,2,0.77,1,159,206
32785169,95,Bronx, City Island,2889.583333,40.83988,-73.78287,2 Bedroom Refuge with Private Bath & Living Room,private room,Julia,2019-06-17,1,6,1.65,2,359,6
32785423,140,Brooklyn, Park Slope,4258.333333,40.67687,-73.98171,"Soulful, Artistic Space in a Brooklyn Townhouse",entire home/apt,Todd,2019-07-01,4,9,2.33,1,227,138
32786180,28,Queens, Middle Village,851.6666667,40.71474,-73.89931,Comfortable private single room (Queens),private room,Sol,2019-06-19,1,21,6.49,1,14,351
32786275,145,Manhattan, Hell's Kitchen,4410.416667,40.76341,-73.99306,Clean and Simple,entire home/apt,Todd,2019-07-01,3,9,3.55,1,6,359
32787798,60,Brooklyn, Sheepshead Bay,1825.0,40.59642,-73.95878,1 block to subway,private room,Nalya,2019-04-14,3,2,0.51,1,158,207
32788167,80,Manhattan, Upper East Side,2433.333333,40.78365,-73.94723,Private room in Upper East Side #14,private room,Shai,2019-05-16,3,8,2.4,9,50,315
32788343,52,Brooklyn, Bedford-Stuyvesant,1581.666667,40.6941,-73.93947,Air conditioned Fantastic Private Room for 1 or 2,private room,Yuki,2019-06-14,5,4,2.0,3,23,342
32788464,145,Manhattan, Upper East Side,4410.416667,40.77032,-73.95498,"Cozy, BRIGHT & AFFORDABLE STUDIO, heart of UES",entire home/apt,Elena,2019-07-01,7,13,3.17,1,34,331
32788864,48,Brooklyn, Bedford-Stuyvesant,1460.0,40.69485,-73.93866,Air conditioned Wonderful Private Room for 1 or 2,private room,Yuki,2019-06-16,5,6,1.91,3,28,337
32788887,50,Brooklyn, Bedford-Stuyvesant,1520.833333,40.68743,-73.94451,A cool bedroom in cool Brooklyn,private room,Sebastian,2019-06-30,7,2,1.33,2,4,361
32789261,101,Bronx, Baychester,3072.083333,40.8694,-73.84171,Spacious 2 bedroom apt in quiet area,entire home/apt,Juan,2019-06-30,2,11,3.4,1,46,319
32789884,62,Queens, Astoria,1885.833333,40.77122,-73.92326,The livingroom turned bedroom in a 1Br apartment,private room,Abrm,2019-06-30,1,7,2.1,2,25,340
32790135,175,Manhattan, West Village,5322.916667,40.7319,-74.00489,West Village Apartment,entire home/apt,Andrew,2019-05-21,1,4,1.4,1,5,360
32790345,55,Bronx, Claremont Village,1672.916667,40.84355,-73.91103,Private cozy room By Yankee stadium,private room,Jovid,2019-06-17,1,8,2.67,1,358,7
32790547,60,Queens, Long Island City,1825.0,40.76266,-73.93929,"Private Cozy Room, easy to go around in NY City!",private room,Helio,2019-07-06,7,1,1.0,1,115,250
32792151,145,Brooklyn, Fort Greene,4410.416667,40.69431,-73.97289,Cozy Clean Two Bedroom Very near Fort Greene Park,entire home/apt,Erica,2019-06-28,1,19,5.18,1,30,335
32792802,140,Manhattan, Upper East Side,4258.333333,40.77526,-73.95333,Cozy East Side Sweet Spot with lots of Character,entire home/apt,Linn,2019-04-28,2,4,1.4,1,0,365
32792970,33,Manhattan, Inwood,1003.75,40.86423,-73.92348,Everything is New. Rare New apartment in Manhattan,private room,Hiroki,2019-06-01,29,1,0.79,37,32,333
32794232,75,Manhattan, Lower East Side,2281.25,40.71899,-73.98968,Cozy Small Bedroom on Orchard,private room,D,2019-06-01,1,6,2.02,3,155,210
32795950,63,Staten Island, Mariners Harbor,1916.25,40.6396,-74.1661,Spacious Room in Beautiful Private House,private room,Denise,2019-06-29,1,10,2.65,1,179,186
32798710,62,Bronx, Schuylerville,1885.833333,40.83757,-73.8353,TW #8 Private Rm- 2nd Fl. Queen Bed  1 to 2 Guests,private room,Sharon & Erika,2019-06-07,1,14,6.36,5,229,136
32799550,65,Bronx, Schuylerville,1977.083333,40.83647,-73.83491,TW #4 Private Rm 1st Fl. Full Size Bed 1 Guest,private room,Sharon & Erika,2019-06-01,2,5,1.9,5,183,182
32801102,199,Manhattan, Kips Bay,6052.916667,40.74072,-73.97764,Kips Bay Apartment,entire home/apt,Gia,2019-05-19,2,6,1.91,1,237,128
32801214,150,Bronx, Schuylerville,4562.5,40.8356,-73.83369,TW #6 Private Suite 2nd Fl.  1 to 4 Guests,private room,Sharon & Erika,2019-06-20,1,24,8.37,5,247,118
32802231,130,Manhattan, East Harlem,3954.166667,40.7889,-73.94925,"Perfect, charming apartment on Upper East Side",entire home/apt,Lindsey,2019-06-24,2,6,1.82,1,2,363
32802904,190,Manhattan, East Village,5779.166667,40.724,-73.98933,COZY COLORFUL CITY PAD BY ALL TRANSPORTATION LINES,entire home/apt,Tk,2019-05-22,1,1,0.63,1,365,0
32803072,100,Manhattan, Greenwich Village,3041.666667,40.73535,-73.99525,Small Room In Single Room Occupancy,private room,Jamika,2019-05-16,3,6,1.88,1,175,190
32805276,50,Manhattan, Harlem,1520.833333,40.82786,-73.94845,Private room close to the Central Park,private room,Eugene,2019-06-21,2,11,4.18,2,64,301
32805414,339,Manhattan, Theater District,10311.25,40.76057,-73.98583,Stylish Room in Times Square near Broadway Shows,private room,Paramount Hotel,2019-06-22,1,18,6.59,7,364,1
32806692,129,Brooklyn, Williamsburg,3923.75,40.71813,-73.95964,XL Williamsburg Full Apartment for rent,entire home/apt,Ramon,2019-03-05,5,1,0.24,1,14,351
32806789,200,Brooklyn, Williamsburg,6083.333333,40.71078,-73.96905,Spacious & Bright 1 Bedroom in S. Williamsburg,entire home/apt,Rep,2019-06-30,2,8,2.67,1,2,363
32807364,76,Brooklyn, Bedford-Stuyvesant,2311.666667,40.69141,-73.93022,Beautiful Bedroom in Trendy Neighborhood!,private room,Karan,2019-05-05,1,7,1.72,1,0,365
32808737,231,Manhattan, Murray Hill,7026.25,40.7475,-73.97569,Sonder | The Nash | Original Studio + Rooftop,entire home/apt,Sonder (NYC),2019-06-03,2,5,1.32,327,82,283
32808795,300,Manhattan, West Village,9125.0,40.73283,-74.00734,Unique West Village Loft,entire home/apt,Ben,2019-06-04,2,7,2.44,1,104,261
32808836,140,Bronx, Williamsbridge,4258.333333,40.88542,-73.86169,Slice of New York. Enjoy Ethnicity and culture!!,private room,Xian,2019-05-05,2,3,0.97,1,365,0
32809387,300,Queens, Arverne,9125.0,40.59384,-73.79392,The cutest little bungalow in Rockaway!,entire home/apt,Lauren,2019-06-23,2,1,1.0,1,2,363
32809670,63,Manhattan, Harlem,1916.25,40.82908,-73.94096,Spacious Private Bedroom in a 3 bedroom apt.,private room,Mel,2019-06-23,3,1,1.0,1,188,177
32810768,65,Queens, Kew Gardens Hills,1977.083333,40.72876,-73.81967,Feel at home at this beautiful 2Br apartment!,entire home/apt,Elad,2019-05-25,13,1,0.67,1,0,365
32811391,290,Manhattan, Chelsea,8820.833333,40.74596,-73.99234,Amazing views in the center of it all. Look at the Empire State Building right from your bed!,entire home/apt,Ang,2019-07-01,2,14,3.96,1,149,216
32811501,59,Brooklyn, Greenpoint,1794.583333,40.72434,-73.93971,Cozy Greenpoint Gem near park and hip amenities!,private room,Allison,2019-03-24,7,1,0.28,1,64,301
32813805,40,Brooklyn, Sunset Park,1216.666667,40.66061,-73.99765,Private Room,private room,Kathleen,2019-04-07,1,5,1.35,1,89,276
32813862,80,Bronx, Woodlawn,2433.333333,40.89981,-73.86684,"Artsy, quiet haven in the Bronx’s little Ireland",private room,John,2019-06-03,2,7,1.84,1,70,295
32814524,35,Queens, Astoria,1064.583333,40.76452,-73.92536,Quiet & Clean Living Room in Astoria,shared room,Paulina,2019-04-30,1,11,2.66,1,11,354
32816064,250,Manhattan, Hell's Kitchen,7604.166667,40.76017,-73.99638,Brand new Luxury apartment in a Luxury building,entire home/apt,Aviel,2019-03-09,3,1,0.24,1,0,365
32816486,225,Manhattan, Upper East Side,6843.75,40.76494,-73.95808,Cozy UES Apartment,entire home/apt,Lacey,2019-05-31,2,4,1.24,1,1,364
32816601,135,Brooklyn, Cypress Hills,4106.25,40.67915,-73.89986,BROOKLYN 2BR RESIDENCE CLOSE TO TRAIN/Manhattan,entire home/apt,Rhykel & Glenny,2019-07-03,2,20,5.56,1,297,68
32816987,168,Manhattan, West Village,5110.0,40.73598,-74.0048,Enjoy Summer in the West Village.,entire home/apt,Nick,2019-06-16,30,4,1.85,1,47,318
32818195,250,Manhattan, East Village,7604.166667,40.73226,-73.98983,HUGE Private Union Square/East Village Apartment,entire home/apt,Morgan,2019-06-21,2,12,3.16,1,32,333
32818383,50,Bronx, Wakefield,1520.833333,40.89393,-73.8581,Cozy clean quiet room with lock and key #1,private room,Ronald And Cookie,2019-07-01,2,14,3.59,2,132,233
32818954,125,Manhattan, Lower East Side,3802.083333,40.71952,-73.99167,"Clean, Private BDR and BATHROOM in LES/Chinatown!",private room,Ravi,2019-06-30,3,14,3.96,1,36,329
32819286,50,Bronx, Wakefield,1520.833333,40.89604,-73.85877,"Simple,clean,cozy room with lock and key #2 ,",private room,Ronald And Cookie,2019-06-24,2,20,4.96,2,117,248
32820306,70,Brooklyn, Bedford-Stuyvesant,2129.166667,40.68873,-73.95472,The Grand Clinton Hill AirBnB,private room,Keith,2019-06-23,1,18,4.7,1,142,223
32820753,110,Brooklyn, Bedford-Stuyvesant,3345.833333,40.69417,-73.94734,Brooklyn classy suite (7day minimum),entire home/apt,Eddie,2019-06-23,7,8,2.16,2,243,122
32820849,180,Brooklyn, Bedford-Stuyvesant,5475.0,40.68343,-73.92746,Beckoning ”Bed-Stay” 2 BR Suite in Bed-Stuy,entire home/apt,Donna,2019-06-29,2,11,3.37,1,280,85
32821152,300,Manhattan, Greenwich Village,9125.0,40.72848,-74.00269,1BR SoHo Apt w/ your own private backyard.,entire home/apt,Erica,2019-06-22,1,8,2.96,1,192,173
32821769,489,Manhattan, Hell's Kitchen,14873.75,40.76649,-73.98727,[NEWLY RENOVATED] -  SMACK DAB IN THE ❤️ of NYC,entire home/apt,Shubham,2019-06-14,3,10,2.68,1,81,284
32822073,69,Manhattan, Battery Park City,2098.75,40.70966,-74.01644,Cozy apartment w/ Magnificent View!,private room,Jimmy,2019-04-15,2,3,0.93,1,2,363
32822356,53,Manhattan, Kips Bay,1612.083333,40.74434,-73.97758,Manhattan Lifestyle by Melanie (Females Only),shared room,Melanie,2019-06-26,2,2,0.59,3,297,68
32826893,99,Manhattan, Flatiron District,3011.25,40.73885,-73.98786,Charming bedroom in the heart of Flatiron,private room,Tia,2019-05-24,1,2,1.13,1,13,352
32828305,115,Manhattan, Kips Bay,3497.916667,40.74138,-73.98168,2 - Private room in Yogi's BIG Midtown Manhattan,private room,Yogi,2019-06-23,1,19,6.63,3,37,328
32828462,69,Manhattan, Kips Bay,2098.75,40.74056,-73.98077,1 - Private room in Yogi's BIG Midtown Manhattan,private room,Yogi,2019-07-01,1,24,6.43,3,35,330
32831206,99,Manhattan, Hell's Kitchen,3011.25,40.75378,-73.9955,Cozy private room in the heart of NYC 51E1,private room,John,2019-06-07,7,4,1.69,47,318,47
32833064,42,Brooklyn, Williamsburg,1277.5,40.70754,-73.94151,Private Room Right Off L Train,private room,Aurora,2019-06-26,3,3,1.3,2,5,360
32834210,220,Manhattan, Murray Hill,6691.666667,40.7494,-73.9784,Stylish & Convenient 2BR off Park Ave,entire home/apt,Svetlana,2019-06-08,30,6,1.94,1,135,230
32834423,65,Brooklyn, Williamsburg,1977.083333,40.71036,-73.94053,"Comfy room in large, dog-friendly apt w/ balcony",private room,Alex,2019-06-01,2,13,3.25,4,25,340
32835357,40,Queens, Jackson Heights,1216.666667,40.75298,-73.87675,4mins to Manhattan Bound 7train; 10mins to LGA (1),private room,Frank,2019-06-20,2,8,2.42,6,75,290
32836385,105,Brooklyn, Fort Greene,3193.75,40.69258,-73.97285,Bright Private Bed/Bath in the Heart of Ft Greene,private room,Christiana,2019-06-10,1,12,3.87,1,0,365
32837714,79,Queens, Long Island City,2402.916667,40.75074,-73.93648,Private Room 15 min to Midtown Manhattan,private room,Felix,2019-07-02,2,15,3.95,2,37,328
32837987,60,Brooklyn, Bedford-Stuyvesant,1825.0,40.68851,-73.95174,Bed-Stuy Modern and Minimal,private room,Alexandra,2019-06-15,3,3,0.82,2,197,168
32838331,95,Brooklyn, Bedford-Stuyvesant,2889.583333,40.68989,-73.94469,Bed-Stuy Bookhouse,entire home/apt,Hadass,2019-06-18,2,5,2.5,3,0,365
32838697,45,Queens, East Elmhurst,1368.75,40.76091,-73.88686,Habitación privada cerca aeropuerto la Guardia.,private room,Diana Carolina,2019-07-01,2,11,3.67,2,294,71
32839377,139,Brooklyn, Gowanus,4227.916667,40.67757,-73.98845,Spacious and peaceful Park Slope apartment!,entire home/apt,Anastasia,2019-07-01,2,19,4.96,2,209,156
32839529,56,Brooklyn, Kensington,1703.333333,40.64217,-73.9714,Super Sunny Room in Ditmas Park,private room,Claire,2019-06-20,1,7,1.86,1,0,365
32840036,55,Manhattan, Stuyvesant Town,1672.916667,40.73379,-73.97754,Homey Room in StuyTown,private room,Steven,2019-03-26,1,4,0.97,1,1,364
32840500,68,Brooklyn, Williamsburg,2068.333333,40.71468,-73.95825,Cozy and Modern Bedroom in Williamsburg,private room,Clara,2019-06-08,1,7,2.23,1,0,365
32840626,221,Manhattan, Financial District,6722.083333,40.706,-74.01068,Sonder | Stock Exchange | Unique 1BR + Lounge,entire home/apt,Sonder (NYC),2019-06-12,2,10,2.78,327,354,11
32841296,58,Brooklyn, Bushwick,1764.166667,40.69826,-73.93474,"❋ FAB BROOKLYN ROOM ❋ PRIVATE ENSUITE, 2 BED'S ;-)",private room,Daniel,2019-07-07,1,26,7.03,1,70,295
32841690,40,Brooklyn, Flatlands,1216.666667,40.6246,-73.92709,Beautiful bed room and separate bathroom,private room,Waqas,2019-06-04,1,1,0.83,2,37,328
32841707,189,Queens, Flushing,5748.75,40.74551,-73.82662,"Fresh, Spacious 2-Bed with Garage Parking",entire home/apt,Sunny,2019-07-01,3,10,2.68,1,51,314
32842295,40,Brooklyn, Flatlands,1216.666667,40.62646,-73.92754,Beautiful bedroom and full bathroom,private room,Waqas,2019-06-22,1,16,5.05,2,151,214
32843454,250,Manhattan, Upper East Side,7604.166667,40.77085,-73.94933,"Cute, Vintage Studio on UES Close to Express Q",entire home/apt,Andrea,2019-04-21,2,1,0.38,1,0,365
32844039,135,Queens, Flushing,4106.25,40.76177,-73.79415,New York Comfort Stay!,entire home/apt,Serena,2019-07-05,3,12,3.13,2,178,187
32844072,55,Queens, East Elmhurst,1672.916667,40.76292,-73.87906,Private studio with balcony near LGA and Manhattan,private room,Jacqueline,2019-06-22,3,2,2.0,2,37,328
32844387,100,Manhattan, East Village,3041.666667,40.72423,-73.98816,Cozy East Village Apartment,private room,Amber,2019-06-25,3,26,7.88,3,220,145
32844588,324,Manhattan, Theater District,9855.0,40.76035,-73.98587,Stylish Room w/ 2 Twin Beds in Times Square,private room,Paramount Hotel,2019-06-18,1,13,5.42,7,331,34
